"","number","Date","MeanT_Air","MeanT_Tire","MeanT_Soil","MinT_Air","MinT_Tire","MinT_Soil","MaxT_Air","MaxT_Tire","MaxT_Soil","MeanT_Diff","MinT_Diff","MaxT_Diff","location","depth_G","snodas","depth_T","cover_T","cover_S","x","y","ABC","cover"
"2023","7",2022-01-08,-8.82916666666667,-7.71758333333333,NA,-14.1,-12.417,NA,-4.6,-3.807,NA,1.11158333333333,1.683,0.793,"Arl",100,72,0,"n","n",-89.40730747,43.33649469,"S","none"
"2024","7",2022-01-09,-11.3916666666667,-7.92283333333333,NA,-16.4,-13.315,NA,-3.5,-3.035,NA,3.46883333333333,3.085,0.465,"Arl",100,69,0,"n","n",-89.40730747,43.33649469,"S","none"
"2025","7",2022-01-10,-18.2041666666667,-13.0747083333333,NA,-21.8,-19.012,NA,-14.4,-4.957,NA,5.12945833333333,2.788,9.443,"Arl",100,65,0,"n","n",-89.40730747,43.33649469,"S","none"
"2026","7",2022-01-11,-11.5125,-10.5791666666667,NA,-22.6,-19.058,NA,0.2,-2.16,NA,0.933333333333335,3.542,-2.36,"Arl",100,70,0,"n","n",-89.40730747,43.33649469,"S","none"
"2027","7",2022-01-12,-0.145833333333333,0.423166666666667,NA,-3.9,-3.33,NA,3.3,10.345,NA,0.569,0.57,7.045,"Arl",80,64,0,"n","n",-89.40730747,43.33649469,"S","none"
"2028","7",2022-01-13,-1.24166666666667,0.31275,NA,-5.2,-4.651,NA,2.4,10.124,NA,1.55441666666667,0.549,7.724,"Arl",60,54,0,"n","n",-89.40730747,43.33649469,"S","none"
"2029","7",2022-01-14,-8.50833333333333,-6.313125,NA,-12.1,-10.651,NA,-1.3,-0.395,NA,2.19520833333333,1.449,0.905,"Arl",40,55,0,"n","n",-89.40730747,43.33649469,"S","none"
"2030","7",2022-01-15,-12.9708333333333,-9.90775,NA,-16.4,-15.709,NA,-9.5,0.218,NA,3.06308333333333,0.690999999999999,9.718,"Arl",40,55,0,"n","n",-89.40730747,43.33649469,"S","none"
"2031","7",2022-01-16,-12.625,-11.225375,NA,-20,-18.518,NA,-6.9,-5.018,NA,1.399625,1.482,1.882,"Arl",40,54,0,"n","n",-89.40730747,43.33649469,"S","none"
"2032","7",2022-01-17,-5.96666666666667,-4.440875,NA,-7.6,-9.235,NA,-3.4,4.324,NA,1.52579166666667,-1.635,7.724,"Arl",40,55,0,"n","n",-89.40730747,43.33649469,"S","none"
"2033","7",2022-01-18,-2.37916666666667,-1.964,NA,-6.3,-5.823,NA,1,3.221,NA,0.415166666666667,0.476999999999999,2.221,"Arl",40,53,0,"n","n",-89.40730747,43.33649469,"S","none"
"2034","7",2022-01-19,-11.5208333333333,-8.92391666666667,NA,-16.6,-16.037,NA,0.6,0.495,NA,2.59691666666667,0.563000000000002,-0.105,"Arl",40,51,0,"n","n",-89.40730747,43.33649469,"S","none"
"2035","7",2022-01-20,-18.6083333333333,-14.3819583333333,NA,-23.2,-21.716,NA,-14.8,1.153,NA,4.226375,1.484,15.953,"Arl",40,48,0,"n","n",-89.40730747,43.33649469,"S","none"
"2036","7",2022-01-21,-17.2083333333333,-15.413875,NA,-25.4,-23.145,NA,-9.9,-5.388,NA,1.79445833333333,2.255,4.512,"Arl",40,48,0,"n","n",-89.40730747,43.33649469,"S","none"
"2037","7",2022-01-23,-15.4541666666667,-6.03670833333333,NA,-20.7,-8.331,NA,-10.9,-1.128,NA,9.41745833333333,12.369,9.772,"Arl",180,79,80,"y","y",-89.40730747,43.33649469,"S","both"
"2038","7",2022-01-24,-12.8791666666667,-5.06175,NA,-17.4,-8.132,NA,-11.1,-1.756,NA,7.81741666666667,9.268,9.344,"Arl",180,98,80,"y","y",-89.40730747,43.33649469,"S","both"
"2039","7",2022-01-25,-20.4458333333333,-9.147125,NA,-24.5,-11.976,NA,-16.6,-5.018,NA,11.2987083333333,12.524,11.582,"Arl",180,147,80,"y","y",-89.40730747,43.33649469,"S","both"
"2040","7",2022-01-26,-21.6541666666667,-10.7112083333333,NA,-31,-15.184,NA,-12.2,-5.885,NA,10.9429583333333,15.816,6.315,"Arl",180,141,80,"y","y",-89.40730747,43.33649469,"S","both"
"2041","7",2022-01-27,-6.625,-5.01283333333333,NA,-14.3,-9.269,NA,-1.3,-0.143,NA,1.61216666666667,5.031,1.157,"Arl",140,135,0,"y","n",-89.40730747,43.33649469,"S","top"
"2042","7",2022-01-28,-15.7,-7.9665,NA,-22.8,-14.984,NA,-10.5,2.717,NA,7.7335,7.816,13.217,"Arl",140,123,0,"n","y",-89.40730747,43.33649469,"S","side"
"2043","7",2022-01-29,-10.9125,-6.77504166666667,NA,-15,-10.127,NA,-7.3,-1.641,NA,4.13745833333333,4.873,5.659,"Arl",140,119,0,"n","y",-89.40730747,43.33649469,"S","side"
"2044","7",2022-01-30,-8.33333333333333,-4.75841666666667,NA,-14.8,-10.231,NA,-4.4,2.503,NA,3.57491666666667,4.569,6.903,"Arl",140,115,0,"n","y",-89.40730747,43.33649469,"S","side"
"2045","7",2022-01-31,-8.74583333333333,-6.08595833333333,NA,-18.2,-12.38,NA,-2.4,0.495,NA,2.659875,5.82,2.895,"Arl",120,113,0,"n","y",-89.40730747,43.33649469,"S","side"
"2046","7",2022-02-01,-1.34583333333333,-1.00570833333333,NA,-7.1,-5.698,NA,3.3,5.076,NA,0.340125,1.402,1.776,"Arl",100,92,0,"n","y",-89.40730747,43.33649469,"S","side"
"2047","7",2022-02-02,-12.5541666666667,-10.4142083333333,NA,-14.5,-14.042,NA,-8.3,-6.834,NA,2.13995833333333,0.458,1.466,"Arl",80,67,0,"n","n",-89.40730747,43.33649469,"S","none"
"2048","7",2022-02-03,-15.8708333333333,-12.6308333333333,NA,-18.9,-18.967,NA,-12.2,-1.015,NA,3.24,-0.0670000000000002,11.185,"Arl",80,64,0,"n","n",-89.40730747,43.33649469,"S","none"
"2049","7",2022-02-04,-15.825,-14.288125,NA,-21.2,-21.419,NA,-10.1,-5.76,NA,1.536875,-0.219000000000001,4.34,"Arl",80,62,0,"n","n",-89.40730747,43.33649469,"S","none"
"2050","7",2022-02-05,-13.9416666666667,-12.8247916666667,NA,-20.8,-19.886,NA,-7.9,-6.61,NA,1.116875,0.914000000000001,1.29,"Arl",80,63,0,"n","n",-89.40730747,43.33649469,"S","none"
"2051","7",2022-02-06,-4.22083333333333,-3.35808333333333,NA,-9.8,-10.863,NA,1.3,4.869,NA,0.86275,-1.063,3.569,"Arl",80,60,0,"n","n",-89.40730747,43.33649469,"S","none"
"2052","7",2022-02-07,-8.4125,-5.20516666666667,NA,-11.3,-10.757,NA,-5.9,5.539,NA,3.20733333333333,0.543000000000001,11.439,"Arl",80,57,0,"n","n",-89.40730747,43.33649469,"S","none"
"2053","7",2022-02-08,-3.97083333333333,-3.431375,NA,-9.9,-10.301,NA,1.1,3.248,NA,0.539458333333333,-0.401,2.148,"Arl",80,56,0,"n","n",-89.40730747,43.33649469,"S","none"
"2054","7",2022-02-09,0.075,0.103916666666667,NA,-2.9,-4.348,NA,1.8,3.617,NA,0.0289166666666666,-1.448,1.817,"Arl",80,19,0,"n","n",-89.40730747,43.33649469,"S","none"
"2055","7",2022-02-10,-4.84166666666667,-3.24608333333333,NA,-6.5,-5.916,NA,-1.9,1.913,NA,1.59558333333333,0.584,3.813,"Arl",60,22,0,"n","n",-89.40730747,43.33649469,"S","none"
"2056","7",2022-02-11,-0.5875,-0.156333333333333,NA,-9.4,-7.575,NA,2.4,4.194,NA,0.431166666666667,1.825,1.794,"Arl",20,22,0,"n","n",-89.40730747,43.33649469,"S","none"
"2057","7",2022-02-12,-13.6291666666667,-9.45375,NA,-16.6,-15.954,NA,-10.9,2.61,NA,4.17541666666667,0.646000000000001,13.51,"Arl",20,18,0,"n","n",-89.40730747,43.33649469,"S","none"
"2058","7",2022-02-13,-14.575,-10.4159583333333,NA,-17.6,-16.576,NA,-11.6,3.301,NA,4.15904166666667,1.024,14.901,"Arl",20,17,0,"n","n",-89.40730747,43.33649469,"S","none"
"2059","7",2022-02-14,-11.2208333333333,-8.23145833333333,NA,-13.6,-15.506,NA,-6.8,6.585,NA,2.989375,-1.906,13.385,"Arl",20,16,0,"n","n",-89.40730747,43.33649469,"S","none"
"2060","7",2022-02-15,-6.09583333333333,-5.57195833333333,NA,-12.8,-14.746,NA,0.2,3.274,NA,0.523874999999999,-1.946,3.074,"Arl",20,16,0,"n","n",-89.40730747,43.33649469,"S","none"
"2061","7",2022-02-16,2.32083333333333,1.80491666666667,NA,-1.9,-3.747,NA,4.8,5.282,NA,-0.515916666666667,-1.847,0.482,"Arl",20,13,0,"n","n",-89.40730747,43.33649469,"S","none"
"2062","7",2022-02-17,-8.80416666666667,-7.13704166666667,NA,-15.2,-14.707,NA,-2.5,-1.785,NA,1.667125,0.492999999999999,0.715,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2063","7",2022-02-18,-9.37916666666667,-8.81783333333333,NA,-18.3,-19.469,NA,0.6,1.643,NA,0.561333333333334,-1.169,1.043,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2064","7",2022-02-19,-12.9291666666667,-10.0591666666667,NA,-18.3,-18.032,NA,-8.3,0.273,NA,2.87,0.268000000000001,8.573,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2065","7",2022-02-20,0.0333333333333333,-0.343166666666667,NA,-9.2,-9.1,NA,8.9,11.127,NA,-0.3765,0.0999999999999996,2.227,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2066","7",2022-02-21,-2.71666666666667,-1.88829166666667,NA,-5.6,-4.287,NA,0.1,0.246,NA,0.828375,1.313,0.146,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2067","7",2022-02-22,-8.73333333333333,-7.08341666666667,NA,-10.6,-8.999,NA,-6,-4.773,NA,1.64991666666667,1.601,1.227,"Arl",0,2,0,"n","n",-89.40730747,43.33649469,"S","none"
"2068","7",2022-02-23,-12.2958333333333,-8.60166666666667,NA,-16.4,-15.709,NA,-8.2,4.115,NA,3.69416666666667,0.690999999999999,12.315,"Arl",0,35,0,"n","n",-89.40730747,43.33649469,"S","none"
"2069","7",2022-02-24,-9.47916666666667,-7.64054166666667,NA,-12.6,-12.639,NA,-6.8,-1.413,NA,1.838625,-0.0389999999999997,5.387,"Arl",0,32,0,"n","n",-89.40730747,43.33649469,"S","none"
"2070","7",2022-02-25,-9.89583333333333,-5.92975,NA,-13.2,-14.589,NA,-5.2,9.287,NA,3.96608333333333,-1.389,14.487,"Arl",80,40,0,"n","n",-89.40730747,43.33649469,"S","none"
"2071","7",2022-02-26,-8.4125,-7.126125,NA,-15.8,-15.224,NA,-2,1.913,NA,1.286375,0.576000000000001,3.913,"Arl",20,144,0,"n","n",-89.40730747,43.33649469,"S","none"
"2072","7",2022-02-27,-2.9,-1.066,NA,-8.7,-9.134,NA,2.5,12.34,NA,1.834,-0.434000000000001,9.84,"Arl",20,129,0,"n","n",-89.40730747,43.33649469,"S","none"
"2073","7",2022-02-28,0.0166666666666667,0.337541666666667,NA,-6.6,-9.269,NA,7.1,11.662,NA,0.320875,-2.669,4.562,"Arl",0,118,0,"n","n",-89.40730747,43.33649469,"S","none"
"2074","7",2022-03-01,2.64583333333333,4.05833333333333,NA,-1.3,-3.986,NA,6.7,18.152,NA,1.4125,-2.686,11.452,"Arl",0,51,0,"n","n",-89.40730747,43.33649469,"S","none"
"2075","7",2022-03-02,0.0375,0.564333333333333,NA,-3.1,-5.885,NA,5.1,12.461,NA,0.526833333333333,-2.785,7.361,"Arl",0,28,0,"n","n",-89.40730747,43.33649469,"S","none"
"2076","7",2022-03-03,-4.05833333333333,-0.81525,NA,-6.6,-6.706,NA,-1.7,11.127,NA,3.24308333333333,-0.106000000000001,12.827,"Arl",0,21,0,"n","n",-89.40730747,43.33649469,"S","none"
"2077","7",2022-03-04,-1.65416666666667,-1.01833333333333,NA,-5.7,-9.202,NA,2.6,8.145,NA,0.635833333333333,-3.502,5.545,"Arl",0,19,0,"n","n",-89.40730747,43.33649469,"S","none"
"2078","7",2022-03-05,4.40416666666667,4.375,NA,-1,-1.441,NA,10.3,11.904,NA,-0.0291666666666668,-0.441,1.604,"Arl",0,16,0,"n","n",-89.40730747,43.33649469,"S","none"
"2079","7",2022-03-06,1.25416666666667,2.047,NA,-1.4,-1.015,NA,8.2,8.095,NA,0.792833333333334,0.385,-0.104999999999999,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2080","7",2022-03-07,-3.8125,-1.86995833333333,NA,-11.3,-7.64,NA,-1.6,0.19,NA,1.94254166666667,3.66,1.79,"Arl",140,0,60,"n","n",-89.40730747,43.33649469,"S","none"
"2081","7",2022-03-08,-7.525,-5.01270833333333,NA,-16.6,-12.714,NA,0.2,3.142,NA,2.51229166666667,3.886,2.942,"Arl",120,63,0,"n","n",-89.40730747,43.33649469,"S","none"
"2082","7",2022-03-09,-4.97916666666667,-2.77295833333333,NA,-8.2,-7.478,NA,-1.8,4.532,NA,2.20620833333333,0.722,6.332,"Arl",80,76,0,"n","n",-89.40730747,43.33649469,"S","none"
"2083","7",2022-03-10,-9.87916666666667,-5.91604166666667,NA,-13.6,-13.126,NA,-6.9,4.272,NA,3.963125,0.474,11.172,"Arl",80,67,0,"n","n",-89.40730747,43.33649469,"S","none"
"2084","7",2022-03-11,-9.59166666666667,-7.50283333333333,NA,-13.5,-13.163,NA,-5.1,0.163,NA,2.08883333333333,0.337,5.263,"Arl",80,62,0,"n","n",-89.40730747,43.33649469,"S","none"
"2085","7",2022-03-12,-12.6375,-9.39554166666667,NA,-17.6,-16.955,NA,-8,-0.591,NA,3.24195833333333,0.645000000000003,7.409,"Arl",40,16,0,"n","n",-89.40730747,43.33649469,"S","none"
"2086","7",2022-03-13,NA,-0.15775,NA,NA,-9.134,NA,NA,11.151,NA,NA,NA,NA,"Arl",20,11,0,"n","n",-89.40730747,43.33649469,"S","none"
"2087","7",2022-03-14,2.80833333333333,4.147625,NA,0.1,-1.727,NA,8,15.7,NA,1.33929166666667,-1.827,7.7,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2088","7",2022-03-15,1.9125,3.70641666666667,NA,-2.2,-4.53,NA,10,19.651,NA,1.79391666666667,-2.33,9.651,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2089","7",2022-03-16,7.30416666666667,5.69645833333333,NA,-0.3,-4.773,NA,17.4,19.08,NA,-1.60770833333333,-4.473,1.68,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2090","7",2022-03-17,7.48333333333333,7.04041666666667,NA,4.2,-0.199,NA,12.2,17.534,NA,-0.442916666666667,-4.399,5.334,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2091","7",2022-03-18,1.90833333333333,2.057,NA,0.1,0.163,NA,5.4,4.558,NA,0.148666666666667,0.063,-0.842000000000001,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2092","7",2022-03-19,1.55,2.36358333333333,NA,-0.4,-4.439,NA,7.2,11.686,NA,0.813583333333333,-4.039,4.486,"Arl",20,48,0,"n","n",-89.40730747,43.33649469,"S","none"
"2093","7",2022-03-20,5.4375,5.13354166666667,NA,-2.1,-5.11,NA,15.3,20.65,NA,-0.303958333333333,-3.01,5.35,"Arl",0,13,0,"n","n",-89.40730747,43.33649469,"S","none"
"2094","7",2022-03-21,8.89583333333333,9.37029166666667,NA,0.6,-3.006,NA,22,25.817,NA,0.474458333333333,-3.606,3.817,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2095","7",2022-03-22,5.375,5.304625,NA,3.8,3.301,NA,7.1,7.318,NA,-0.0703750000000003,-0.499,0.218,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2096","7",2022-03-23,3.9,4.736625,NA,1.8,2.182,NA,6,6.864,NA,0.836625,0.382,0.864,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2097","7",2022-03-24,0.95,2.18266666666667,NA,-0.3,0.356,NA,1.9,5.282,NA,1.23266666666667,0.656,3.382,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2098","7",2022-03-25,1.375,1.69770833333333,NA,-0.8,-0.845,NA,3.6,6.357,NA,0.322708333333333,-0.0449999999999999,2.757,"Arl",0,17,0,"n","n",-89.40730747,43.33649469,"S","none"
"2099","7",2022-03-26,-3.8125,-1.58316666666667,NA,-6.4,-6.388,NA,-0.9,2.903,NA,2.22933333333333,0.0120000000000005,3.803,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2100","7",2022-03-27,-5.25416666666667,-2.0215,NA,-8.8,-8.165,NA,-1.3,6.889,NA,3.23266666666667,0.635000000000002,8.189,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2101","7",2022-03-28,-4.74583333333333,-1.00504166666667,NA,-10.8,-9.989,NA,1,10.198,NA,3.74079166666667,0.811,9.198,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2102","7",2022-03-29,-0.870833333333333,0.317958333333333,NA,-4.6,-3.926,NA,2.7,4.74,NA,1.18879166666667,0.673999999999999,2.04,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2103","7",2022-03-30,3.91666666666667,3.64154166666667,NA,0.3,0.384,NA,8.8,8.145,NA,-0.275125,0.084,-0.655000000000001,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2104","7",2022-03-31,-0.4875,0.676791666666667,NA,-2.4,-2.131,NA,1.2,4.35,NA,1.16429166666667,0.269,3.15,"Arl",20,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2105","7",2022-04-01,0.195833333333333,2.75475,NA,-5.8,-6.483,NA,6.8,15.366,NA,2.55891666666667,-0.683,8.566,"Arl",20,69,0,"n","n",-89.40730747,43.33649469,"S","none"
"2106","7",2022-04-02,0.833333333333333,1.81825,NA,-0.3,-2.479,NA,2.9,10.638,NA,0.984916666666667,-2.179,7.738,"Arl",20,48,20,"n","n",-89.40730747,43.33649469,"S","none"
"2107","7",2022-04-03,3.12916666666667,5.675625,NA,-1.3,-3.212,NA,7.9,20.65,NA,2.54645833333333,-1.912,12.75,"Arl",0,82,0,"n","n",-89.40730747,43.33649469,"S","none"
"2108","7",2022-04-04,4.0125,4.78204166666667,NA,1.6,1.805,NA,5.5,8.145,NA,0.769541666666666,0.205,2.645,"Arl",0,33,0,"n","n",-89.40730747,43.33649469,"S","none"
"2109","7",2022-04-05,5.2,6.30129166666667,NA,2.3,1.994,NA,9.6,14.601,NA,1.10129166666667,-0.306,5.001,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2110","7",2022-04-06,5.81666666666667,6.08108333333333,NA,3.5,2.93,NA,9,11.029,NA,0.264416666666667,-0.57,2.029,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2111","7",2022-04-07,2.6,3.80420833333333,NA,1.1,1.344,NA,5,8.693,NA,1.20420833333333,0.244,3.693,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2112","7",2022-04-08,-0.104166666666667,0.966083333333333,NA,-1.3,-0.873,NA,0.9,4.714,NA,1.07025,0.427,3.814,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2113","7",2022-04-09,3.05416666666667,5.36033333333333,NA,-2.9,-3.807,NA,10.2,19.127,NA,2.30616666666667,-0.907,8.927,"Arl",0,7,0,"n","n",-89.40730747,43.33649469,"S","none"
"2114","7",2022-04-10,6.6375,6.79070833333333,NA,-2.4,-5.48,NA,14.4,18.105,NA,0.153208333333333,-3.08,3.705,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2115","7",2022-04-11,10.0208333333333,10.7665416666667,NA,3.3,-2.654,NA,16.4,23.593,NA,0.745708333333333,-5.954,7.193,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2116","7",2022-04-12,9.04583333333333,8.36945833333333,NA,-1.3,-4.348,NA,17.4,20.698,NA,-0.676374999999998,-3.048,3.298,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2117","7",2022-04-13,11.9625,11.7465,NA,1.8,1.534,NA,18.1,20.722,NA,-0.216000000000001,-0.266,2.622,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2118","7",2022-04-14,1.4,2.27070833333333,NA,-1.2,-1.842,NA,3.9,7.544,NA,0.870708333333333,-0.642,3.644,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2119","7",2022-04-15,1.25416666666667,7.34745833333333,NA,-1.8,-2.247,NA,4.6,21.079,NA,6.09329166666667,-0.447,16.479,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2120","7",2022-04-16,-2.66,21.0744,NA,-4,21.056,NA,-1.5,21.079,NA,23.7344,25.056,22.579,"Arl",0,0,0,"n","n",-89.40730747,43.33649469,"S","none"
"2121","8",2021-10-06,19.1666666666667,20.9631666666667,19.2681666666667,17.8,17.558,18.39,21.7,27.998,20.388,1.7965,-0.242000000000001,6.298,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2122","8",2021-10-07,19.1208333333333,20.1502083333333,19.3887083333333,15.1,14.409,18.343,24.4,30.52,21.724,1.029375,-0.690999999999999,6.12,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2123","8",2021-10-08,17.3333333333333,17.827,18.67175,13.2,12.195,17.082,22.5,27.85,20.984,0.49366666666667,-1.005,5.35,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2124","8",2021-10-09,21.075,21.6239583333333,19.3322916666667,14.4,12.944,16.915,27.1,31.97,21.843,0.548958333333335,-1.456,4.87,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2125","8",2021-10-10,20.8791666666667,20.9173333333333,19.6249583333333,19.1,16.939,19.008,24.6,30.142,21.079,0.0381666666666653,-2.161,5.542,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2126","8",2021-10-11,19.2208333333333,18.8961666666667,19.046125,15.9,15.533,18.438,23.3,24.532,20.055,-0.324666666666669,-0.367000000000001,1.232,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2127","8",2021-10-12,15.6666666666667,16.719625,18.2750833333333,10.6,9.558,16.415,20.5,25.186,19.579,1.05295833333333,-1.042,4.686,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2128","8",2021-10-13,15.2958333333333,14.5968333333333,16.3949166666667,10.1,8.618,14.96,20.5,20.126,17.748,-0.699,-1.482,-0.373999999999999,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2129","8",2021-10-14,16.5041666666667,16.7347083333333,17.5869583333333,9.2,7.619,15.366,21.3,24.195,19.103,0.230541666666667,-1.581,2.895,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2130","8",2021-10-15,10.9583333333333,10.844625,14.913125,6.6,4.74,13.69,14.8,18.628,16.32,-0.113708333333333,-1.86,3.828,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2131","8",2021-10-16,8.6125,9.083125,13.6006666666667,3.5,2.101,12.098,14.6,20.484,15.748,0.470625,-1.399,5.884,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2132","8",2021-10-17,10.3458333333333,10.8097083333333,12.9081666666667,3.5,0.356,10.59,19.1,26.109,15.867,0.463875,-3.144,7.009,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2133","8",2021-10-18,12.3166666666667,11.0803333333333,12.5642083333333,3.8,0.77,10.075,22.3,26.109,15.939,-1.23633333333333,-3.03,3.809,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2134","8",2021-10-19,13.6,12.91925,13.2867083333333,7,5.179,11.37,21.6,24.702,15.796,-0.68075,-1.821,3.102,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2135","8",2021-10-20,16.1791666666667,15.9055,14.314875,8.7,7.368,12.34,22.6,24.798,16.225,-0.273666666666667,-1.332,2.198,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2136","8",2021-10-21,9.82083333333333,10.6944583333333,13.9194166666667,7.1,8.07,13.281,14.8,16.368,15.39,0.873625000000001,0.970000000000001,1.568,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2137","8",2021-10-22,7.67916666666667,9.42783333333333,12.843375,3.2,1.126,11.029,11.8,18.961,14.673,1.74866666666667,-2.074,7.161,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2138","8",2021-10-23,5.0625,6.552,10.5103333333333,-1.2,-3.094,8.245,12.3,23.4,13.281,1.4895,-1.894,11.1,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2139","8",2021-10-24,6.15416666666667,5.33395833333333,9.49983333333333,1.5,-1.128,8.145,8.5,8.866,10.418,-0.820208333333333,-2.628,0.366,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2140","8",2021-10-25,8.275,8.40395833333333,10.0387083333333,4.8,4.141,9.534,11.2,14.553,10.932,0.128958333333333,-0.659,3.353,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2141","8",2021-10-26,6.80833333333333,8.13033333333333,9.85666666666667,1.4,-0.93,8.295,13.4,23.737,12.34,1.322,-2.33,10.337,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2142","8",2021-10-27,6.55,6.4065,9.100625,-0.5,-1.584,6.94,13.3,17.082,11.224,-0.1435,-1.084,3.782,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2143","8",2021-10-28,9.3375,9.25404166666667,10.4048333333333,6.9,6.56,9.731,11.2,11.589,11.151,-0.0834583333333345,-0.340000000000001,0.389000000000001,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2144","8",2021-10-29,10.45,10.5055833333333,11.2777916666667,9.7,9.336,11.005,11.4,11.297,11.492,0.0555833333333347,-0.363999999999999,-0.103,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2145","8",2021-10-30,9.87083333333333,10.8267916666667,11.3185833333333,4.6,1.94,9.558,14.5,19.365,13.016,0.955958333333333,-2.66,4.865,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2146","8",2021-10-31,6.84166666666667,6.671875,10.0393333333333,2.6,0.051,8.717,11.7,19.151,12.05,-0.169791666666667,-2.549,7.451,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2147","8",2021-11-01,3.10416666666667,3.19820833333333,8.36633333333333,-0.5,-2.537,7.116,7.6,12.896,9.756,0.094041666666667,-2.037,5.296,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2148","8",2021-11-02,1.71666666666667,2.30145833333333,7.33279166666667,-2.6,-3.986,6.051,7,15.891,9.188,0.584791666666667,-1.386,8.891,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2149","8",2021-11-03,-0.204166666666667,0.640291666666667,5.691125,-5.9,-7.026,3.88,5.7,17.843,7.87,0.844458333333334,-1.126,12.143,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2150","8",2021-11-04,1.35,1.37925,5.88170833333333,-5.3,-6.515,3.906,7.5,10.443,8.02,0.02925,-1.215,2.943,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
"2151","8",2021-11-05,3.30833333333333,2.89745833333333,6.23104166666667,-2.4,-3.926,4.714,10.5,13.738,8.095,-0.410875,-1.526,3.238,"Dek",0,0,0,"n","n",-88.850903,41.841536,"E","none"
